strategy,timestamp,signal_before,signal_after,match
in_the_zone_long,1782648540000000000,HOLD,HOLD,True
in_the_zone_long,1782648600000000000,HOLD,HOLD,True
in_the_zone_long,1782648660000000000,HOLD,HOLD,True
in_the_zone_long,1782648720000000000,HOLD,HOLD,True
in_the_zone_long,1782648780000000000,HOLD,HOLD,True
in_the_zone_long,1782648840000000000,HOLD,HOLD,True
in_the_zone_long,1782648900000000000,HOLD,HOLD,True
in_the_zone_long,1782648960000000000,HOLD,HOLD,True
in_the_zone_long,1782649020000000000,HOLD,HOLD,True
in_the_zone_long,1782649080000000000,HOLD,HOLD,True
in_the_zone_long,1782649140000000000,HOLD,HOLD,True
in_the_zone_long,1782649200000000000,HOLD,HOLD,True
in_the_zone_long,1782649260000000000,HOLD,HOLD,True
in_the_zone_long,1782649320000000000,HOLD,HOLD,True
in_the_zone_long,1782649380000000000,BUY,BUY,True
in_the_zone_long,1782649440000000000,HOLD,HOLD,True
in_the_zone_long,1782649500000000000,HOLD,HOLD,True
in_the_zone_long,1782649560000000000,HOLD,HOLD,True
in_the_zone_long,1782649620000000000,HOLD,HOLD,True
in_the_zone_long,1782649680000000000,HOLD,HOLD,True
in_the_zone_long,1782649740000000000,HOLD,HOLD,True
in_the_zone_long,1782649800000000000,HOLD,HOLD,True
in_the_zone_long,1782649860000000000,HOLD,HOLD,True
in_the_zone_long,1782649920000000000,HOLD,HOLD,True
in_the_zone_long,1782649980000000000,HOLD,HOLD,True
in_the_zone_long,1782650040000000000,HOLD,HOLD,True
in_the_zone_long,1782650100000000000,HOLD,HOLD,True
in_the_zone_long,1782650160000000000,HOLD,HOLD,True
in_the_zone_long,1782650220000000000,HOLD,HOLD,True
in_the_zone_long,1782650280000000000,SELL,SELL,True
in_the_zone_long,1782650340000000000,HOLD,HOLD,True
in_the_zone_long,1782650400000000000,HOLD,HOLD,True
in_the_zone_long,1782650460000000000,HOLD,HOLD,True
in_the_zone_long,1782650520000000000,HOLD,HOLD,True
in_the_zone_long,1782650580000000000,HOLD,HOLD,True
in_the_zone_long,1782650640000000000,HOLD,HOLD,True
in_the_zone_long,1782650700000000000,HOLD,HOLD,True
in_the_zone_long,1782650760000000000,HOLD,HOLD,True
in_the_zone_long,1782650820000000000,BUY,BUY,True
in_the_zone_long,1782650880000000000,HOLD,HOLD,True
in_the_zone_long,1782650940000000000,HOLD,HOLD,True
in_the_zone_long,1782651000000000000,HOLD,HOLD,True
in_the_zone_long,1782651060000000000,HOLD,HOLD,True
in_the_zone_long,1782651120000000000,HOLD,HOLD,True
in_the_zone_long,1782651180000000000,HOLD,HOLD,True
in_the_zone_long,1782651240000000000,HOLD,HOLD,True
in_the_zone_long,1782651300000000000,HOLD,HOLD,True
in_the_zone_long,1782651360000000000,HOLD,HOLD,True
in_the_zone_long,1782651420000000000,HOLD,HOLD,True
in_the_zone_long,1782651480000000000,HOLD,HOLD,True
in_the_zone_long,1782651540000000000,HOLD,HOLD,True
in_the_zone_long,1782651600000000000,HOLD,HOLD,True
in_the_zone_long,1782651660000000000,SELL,SELL,True
in_the_zone_long,1782651720000000000,HOLD,HOLD,True
in_the_zone_long,1782651780000000000,HOLD,HOLD,True
in_the_zone_long,1782651840000000000,HOLD,HOLD,True
in_the_zone_long,1782651900000000000,HOLD,HOLD,True
in_the_zone_long,1782651960000000000,HOLD,HOLD,True
in_the_zone_long,1782652020000000000,HOLD,HOLD,True
in_the_zone_long,1782652080000000000,HOLD,HOLD,True
in_the_zone_long,1782652140000000000,HOLD,HOLD,True
in_the_zone_long,1782652200000000000,HOLD,HOLD,True
in_the_zone_long,1782652260000000000,HOLD,HOLD,True
in_the_zone_long,1782652320000000000,HOLD,HOLD,True
in_the_zone_long,1782652380000000000,HOLD,HOLD,True
in_the_zone_long,1782652440000000000,HOLD,HOLD,True
in_the_zone_long,1782652500000000000,HOLD,HOLD,True
in_the_zone_long,1782652560000000000,HOLD,HOLD,True
in_the_zone_long,1782652620000000000,HOLD,HOLD,True
in_the_zone_long,1782652680000000000,HOLD,HOLD,True
in_the_zone_long,1782652740000000000,HOLD,HOLD,True
in_the_zone_long,1782652800000000000,HOLD,HOLD,True
in_the_zone_long,1782652860000000000,HOLD,HOLD,True
in_the_zone_long,1782652920000000000,HOLD,HOLD,True
in_the_zone_long,1782652980000000000,HOLD,HOLD,True
in_the_zone_long,1782653040000000000,HOLD,HOLD,True
in_the_zone_long,1782653100000000000,HOLD,HOLD,True
in_the_zone_long,1782653160000000000,HOLD,HOLD,True
in_the_zone_long,1782653220000000000,HOLD,HOLD,True
in_the_zone_long,1782653280000000000,HOLD,HOLD,True
in_the_zone_long,1782653340000000000,HOLD,HOLD,True
in_the_zone_long,1782653400000000000,HOLD,HOLD,True
in_the_zone_long,1782653460000000000,BUY,BUY,True
in_the_zone_long,1782653520000000000,HOLD,HOLD,True
in_the_zone_long,1782653580000000000,HOLD,HOLD,True
in_the_zone_long,1782653640000000000,HOLD,HOLD,True
in_the_zone_long,1782653700000000000,HOLD,HOLD,True
in_the_zone_long,1782653760000000000,HOLD,HOLD,True
in_the_zone_long,1782653820000000000,HOLD,HOLD,True
in_the_zone_long,1782653880000000000,HOLD,HOLD,True
in_the_zone_long,1782653940000000000,SELL,SELL,True
in_the_zone_long,1782654000000000000,HOLD,HOLD,True
in_the_zone_long,1782654060000000000,HOLD,HOLD,True
in_the_zone_long,1782654120000000000,HOLD,HOLD,True
in_the_zone_long,1782654180000000000,HOLD,HOLD,True
in_the_zone_long,1782654240000000000,HOLD,HOLD,True
in_the_zone_long,1782654300000000000,HOLD,HOLD,True
in_the_zone_long,1782654360000000000,HOLD,HOLD,True
in_the_zone_long,1782654420000000000,HOLD,HOLD,True
in_the_zone_long,1782654480000000000,HOLD,HOLD,True
in_the_zone_long,1782654540000000000,HOLD,HOLD,True
in_the_zone_long,1782654600000000000,HOLD,HOLD,True
in_the_zone_long,1782654660000000000,HOLD,HOLD,True
in_the_zone_long,1782654720000000000,HOLD,HOLD,True
in_the_zone_long,1782654780000000000,HOLD,HOLD,True
in_the_zone_long,1782654840000000000,HOLD,HOLD,True
in_the_zone_long,1782654900000000000,HOLD,HOLD,True
in_the_zone_long,1782654960000000000,HOLD,HOLD,True
in_the_zone_long,1782655020000000000,HOLD,HOLD,True
in_the_zone_long,1782655080000000000,HOLD,HOLD,True
in_the_zone_long,1782655140000000000,HOLD,HOLD,True
in_the_zone_long,1782655200000000000,HOLD,HOLD,True
in_the_zone_long,1782655260000000000,HOLD,HOLD,True
in_the_zone_long,1782655320000000000,HOLD,HOLD,True
in_the_zone_long,1782655380000000000,HOLD,HOLD,True
in_the_zone_long,1782655440000000000,HOLD,HOLD,True
in_the_zone_long,1782655500000000000,HOLD,HOLD,True
in_the_zone_long,1782655560000000000,HOLD,HOLD,True
in_the_zone_long,1782655620000000000,HOLD,HOLD,True
in_the_zone_long,1782655680000000000,HOLD,HOLD,True
in_the_zone_long,1782655740000000000,BUY,BUY,True
in_the_zone_long,1782655800000000000,HOLD,HOLD,True
in_the_zone_long,1782655860000000000,HOLD,HOLD,True
in_the_zone_long,1782655920000000000,HOLD,HOLD,True
in_the_zone_long,1782655980000000000,HOLD,HOLD,True
in_the_zone_long,1782656040000000000,HOLD,HOLD,True
in_the_zone_long,1782656100000000000,HOLD,HOLD,True
in_the_zone_long,1782656160000000000,HOLD,HOLD,True
in_the_zone_long,1782656220000000000,HOLD,HOLD,True
in_the_zone_long,1782656280000000000,HOLD,HOLD,True
in_the_zone_long,1782656340000000000,HOLD,HOLD,True
in_the_zone_long,1782656400000000000,HOLD,HOLD,True
in_the_zone_long,1782656460000000000,HOLD,HOLD,True
in_the_zone_long,1782656520000000000,HOLD,HOLD,True
in_the_zone_long,1782656580000000000,HOLD,HOLD,True
in_the_zone_long,1782656640000000000,HOLD,HOLD,True
in_the_zone_long,1782656700000000000,HOLD,HOLD,True
in_the_zone_long,1782656760000000000,HOLD,HOLD,True
in_the_zone_long,1782656820000000000,HOLD,HOLD,True
in_the_zone_long,1782656880000000000,HOLD,HOLD,True
in_the_zone_long,1782656940000000000,HOLD,HOLD,True
in_the_zone_long,1782657000000000000,SELL,SELL,True
in_the_zone_long,1782657060000000000,HOLD,HOLD,True
in_the_zone_long,1782657120000000000,HOLD,HOLD,True
in_the_zone_long,1782657180000000000,HOLD,HOLD,True
in_the_zone_long,1782657240000000000,HOLD,HOLD,True
in_the_zone_long,1782657300000000000,HOLD,HOLD,True
in_the_zone_long,1782657360000000000,HOLD,HOLD,True
in_the_zone_long,1782657420000000000,HOLD,HOLD,True
in_the_zone_long,1782657480000000000,HOLD,HOLD,True
in_the_zone_long,1782657540000000000,HOLD,HOLD,True
in_the_zone_long,1782657600000000000,HOLD,HOLD,True
in_the_zone_long,1782657660000000000,HOLD,HOLD,True
in_the_zone_long,1782657720000000000,HOLD,HOLD,True
in_the_zone_long,1782657780000000000,HOLD,HOLD,True
in_the_zone_long,1782657840000000000,HOLD,HOLD,True
in_the_zone_long,1782657900000000000,HOLD,HOLD,True
in_the_zone_long,1782657960000000000,HOLD,HOLD,True
in_the_zone_long,1782658020000000000,HOLD,HOLD,True
in_the_zone_long,1782658080000000000,HOLD,HOLD,True
in_the_zone_long,1782658140000000000,HOLD,HOLD,True
in_the_zone_long,1782658200000000000,HOLD,HOLD,True
in_the_zone_long,1782658260000000000,HOLD,HOLD,True
in_the_zone_long,1782658320000000000,HOLD,HOLD,True
in_the_zone_long,1782658380000000000,HOLD,HOLD,True
in_the_zone_long,1782658440000000000,HOLD,HOLD,True
in_the_zone_long,1782658500000000000,HOLD,HOLD,True
in_the_zone_long,1782658560000000000,HOLD,HOLD,True
in_the_zone_long,1782658620000000000,HOLD,HOLD,True
in_the_zone_long,1782658680000000000,HOLD,HOLD,True
in_the_zone_long,1782658740000000000,BUY,BUY,True
in_the_zone_long,1782658800000000000,SELL,SELL,True
in_the_zone_long,1782658860000000000,HOLD,HOLD,True
in_the_zone_long,1782658920000000000,HOLD,HOLD,True
in_the_zone_long,1782658980000000000,HOLD,HOLD,True
in_the_zone_long,1782659040000000000,HOLD,HOLD,True
in_the_zone_long,1782659100000000000,HOLD,HOLD,True
in_the_zone_long,1782659160000000000,HOLD,HOLD,True
in_the_zone_long,1782659220000000000,HOLD,HOLD,True
in_the_zone_long,1782659280000000000,HOLD,HOLD,True
in_the_zone_long,1782659340000000000,HOLD,HOLD,True
in_the_zone_long,1782659400000000000,HOLD,HOLD,True
in_the_zone_long,1782659460000000000,HOLD,HOLD,True
in_the_zone_long,1782659520000000000,HOLD,HOLD,True
in_the_zone_long,1782659580000000000,HOLD,HOLD,True
in_the_zone_long,1782659640000000000,HOLD,HOLD,True
in_the_zone_long,1782659700000000000,HOLD,HOLD,True
in_the_zone_long,1782659760000000000,HOLD,HOLD,True
in_the_zone_long,1782659820000000000,HOLD,HOLD,True
in_the_zone_long,1782659880000000000,HOLD,HOLD,True
in_the_zone_long,1782659940000000000,HOLD,HOLD,True
in_the_zone_long,1782660000000000000,HOLD,HOLD,True
in_the_zone_long,1782660060000000000,HOLD,HOLD,True
in_the_zone_long,1782660120000000000,HOLD,HOLD,True
in_the_zone_long,1782660180000000000,HOLD,HOLD,True
in_the_zone_long,1782660240000000000,HOLD,HOLD,True
in_the_zone_long,1782660300000000000,BUY,BUY,True
in_the_zone_long,1782660360000000000,HOLD,HOLD,True
in_the_zone_long,1782660420000000000,HOLD,HOLD,True
in_the_zone_long,1782660480000000000,HOLD,HOLD,True
in_the_zone_long,1782660540000000000,HOLD,HOLD,True
in_the_zone_long,1782660600000000000,SELL,SELL,True
in_the_zone_long,1782660660000000000,HOLD,HOLD,True
in_the_zone_long,1782660720000000000,HOLD,HOLD,True
in_the_zone_long,1782660780000000000,HOLD,HOLD,True
in_the_zone_long,1782660840000000000,HOLD,HOLD,True
in_the_zone_long,1782660900000000000,HOLD,HOLD,True
in_the_zone_long,1782660960000000000,HOLD,HOLD,True
in_the_zone_long,1782661020000000000,HOLD,HOLD,True
in_the_zone_long,1782661080000000000,HOLD,HOLD,True
in_the_zone_long,1782661140000000000,HOLD,HOLD,True
in_the_zone_long,1782661200000000000,HOLD,HOLD,True
in_the_zone_long,1782661260000000000,HOLD,HOLD,True
in_the_zone_long,1782661320000000000,HOLD,HOLD,True
in_the_zone_long,1782661380000000000,HOLD,HOLD,True
in_the_zone_long,1782661440000000000,HOLD,HOLD,True
in_the_zone_long,1782661500000000000,HOLD,HOLD,True
in_the_zone_long,1782661560000000000,HOLD,HOLD,True
in_the_zone_long,1782661620000000000,HOLD,HOLD,True
in_the_zone_long,1782661680000000000,HOLD,HOLD,True
in_the_zone_long,1782661740000000000,HOLD,HOLD,True
in_the_zone_long,1782661800000000000,HOLD,HOLD,True
in_the_zone_long,1782661860000000000,HOLD,HOLD,True
in_the_zone_long,1782661920000000000,HOLD,HOLD,True
in_the_zone_long,1782661980000000000,HOLD,HOLD,True
in_the_zone_long,1782662040000000000,HOLD,HOLD,True
in_the_zone_long,1782662100000000000,HOLD,HOLD,True
in_the_zone_long,1782662160000000000,HOLD,HOLD,True
in_the_zone_long,1782662220000000000,HOLD,HOLD,True
in_the_zone_long,1782662280000000000,HOLD,HOLD,True
in_the_zone_long,1782662340000000000,HOLD,HOLD,True
in_the_zone_long,1782662400000000000,HOLD,HOLD,True
in_the_zone_long,1782662460000000000,HOLD,HOLD,True
in_the_zone_long,1782662520000000000,HOLD,HOLD,True
in_the_zone_long,1782662580000000000,HOLD,HOLD,True
in_the_zone_long,1782662640000000000,HOLD,HOLD,True
in_the_zone_long,1782662700000000000,HOLD,HOLD,True
in_the_zone_long,1782662760000000000,HOLD,HOLD,True
in_the_zone_long,1782662820000000000,HOLD,HOLD,True
in_the_zone_long,1782662880000000000,HOLD,HOLD,True
in_the_zone_long,1782662940000000000,HOLD,HOLD,True
in_the_zone_long,1782663000000000000,HOLD,HOLD,True
in_the_zone_long,1782663060000000000,HOLD,HOLD,True
in_the_zone_long,1782663120000000000,HOLD,HOLD,True
in_the_zone_long,1782663180000000000,HOLD,HOLD,True
in_the_zone_long,1782663240000000000,HOLD,HOLD,True
in_the_zone_long,1782663300000000000,HOLD,HOLD,True
in_the_zone_long,1782663360000000000,HOLD,HOLD,True
in_the_zone_long,1782663420000000000,BUY,BUY,True
in_the_zone_long,1782663480000000000,HOLD,HOLD,True
in_the_zone_long,1782663540000000000,HOLD,HOLD,True
in_the_zone_long,1782663600000000000,HOLD,HOLD,True
in_the_zone_long,1782663660000000000,HOLD,HOLD,True
in_the_zone_long,1782663720000000000,SELL,SELL,True
in_the_zone_long,1782663780000000000,HOLD,HOLD,True
in_the_zone_long,1782663840000000000,HOLD,HOLD,True
in_the_zone_long,1782663900000000000,HOLD,HOLD,True
in_the_zone_long,1782663960000000000,HOLD,HOLD,True
in_the_zone_long,1782664020000000000,HOLD,HOLD,True
in_the_zone_long,1782664080000000000,HOLD,HOLD,True
in_the_zone_long,1782664140000000000,HOLD,HOLD,True
in_the_zone_long,1782664200000000000,HOLD,HOLD,True
in_the_zone_long,1782664260000000000,HOLD,HOLD,True
in_the_zone_long,1782664320000000000,HOLD,HOLD,True
in_the_zone_long,1782664380000000000,HOLD,HOLD,True
in_the_zone_long,1782664440000000000,HOLD,HOLD,True
in_the_zone_long,1782664500000000000,HOLD,HOLD,True
in_the_zone_long,1782664560000000000,HOLD,HOLD,True
in_the_zone_long,1782664620000000000,HOLD,HOLD,True
in_the_zone_long,1782664680000000000,HOLD,HOLD,True
in_the_zone_long,1782664740000000000,HOLD,HOLD,True
in_the_zone_long,1782664800000000000,HOLD,HOLD,True
in_the_zone_long,1782664860000000000,HOLD,HOLD,True
in_the_zone_long,1782664920000000000,HOLD,HOLD,True
in_the_zone_long,1782664980000000000,HOLD,HOLD,True
in_the_zone_long,1782665040000000000,HOLD,HOLD,True
in_the_zone_long,1782665100000000000,HOLD,HOLD,True
in_the_zone_long,1782665160000000000,HOLD,HOLD,True
in_the_zone_long,1782665220000000000,HOLD,HOLD,True
in_the_zone_long,1782665280000000000,HOLD,HOLD,True
in_the_zone_long,1782665340000000000,HOLD,HOLD,True
in_the_zone_long,1782665400000000000,HOLD,HOLD,True
in_the_zone_long,1782665460000000000,HOLD,HOLD,True
in_the_zone_long,1782665520000000000,HOLD,HOLD,True
in_the_zone_long,1782665580000000000,HOLD,HOLD,True
in_the_zone_long,1782665640000000000,HOLD,HOLD,True
in_the_zone_long,1782665700000000000,HOLD,HOLD,True
in_the_zone_long,1782665760000000000,HOLD,HOLD,True
in_the_zone_long,1782665820000000000,HOLD,HOLD,True
in_the_zone_long,1782665880000000000,HOLD,HOLD,True
in_the_zone_long,1782665940000000000,BUY,BUY,True
in_the_zone_long,1782666000000000000,HOLD,HOLD,True
in_the_zone_long,1782666060000000000,HOLD,HOLD,True
in_the_zone_long,1782666120000000000,SELL,SELL,True
in_the_zone_long,1782666180000000000,HOLD,HOLD,True
in_the_zone_long,1782666240000000000,HOLD,HOLD,True
in_the_zone_long,1782666300000000000,HOLD,HOLD,True
in_the_zone_long,1782666360000000000,HOLD,HOLD,True
in_the_zone_long,1782666420000000000,HOLD,HOLD,True
in_the_zone_long,1782666480000000000,HOLD,HOLD,True
in_the_zone_long,1782666540000000000,HOLD,HOLD,True
in_the_zone_long,1782666600000000000,HOLD,HOLD,True
in_the_zone_long,1782666660000000000,HOLD,HOLD,True
in_the_zone_long,1782666720000000000,HOLD,HOLD,True
in_the_zone_long,1782666780000000000,HOLD,HOLD,True
in_the_zone_long,1782666840000000000,HOLD,HOLD,True
in_the_zone_long,1782666900000000000,HOLD,HOLD,True
in_the_zone_long,1782666960000000000,HOLD,HOLD,True
in_the_zone_long,1782667020000000000,HOLD,HOLD,True
in_the_zone_long,1782667080000000000,HOLD,HOLD,True
in_the_zone_long,1782667140000000000,HOLD,HOLD,True
in_the_zone_long,1782667200000000000,BUY,BUY,True
in_the_zone_long,1782667260000000000,HOLD,HOLD,True
in_the_zone_long,1782667320000000000,HOLD,HOLD,True
in_the_zone_long,1782667380000000000,HOLD,HOLD,True
in_the_zone_long,1782667440000000000,HOLD,HOLD,True
in_the_zone_long,1782667500000000000,HOLD,HOLD,True
in_the_zone_long,1782667560000000000,HOLD,HOLD,True
in_the_zone_long,1782667620000000000,HOLD,HOLD,True
in_the_zone_long,1782667680000000000,HOLD,HOLD,True
in_the_zone_long,1782667740000000000,HOLD,HOLD,True
in_the_zone_long,1782667800000000000,SELL,SELL,True
in_the_zone_long,1782667860000000000,HOLD,HOLD,True
in_the_zone_long,1782667920000000000,HOLD,HOLD,True
in_the_zone_long,1782667980000000000,HOLD,HOLD,True
in_the_zone_long,1782668040000000000,HOLD,HOLD,True
in_the_zone_long,1782668100000000000,HOLD,HOLD,True
in_the_zone_long,1782668160000000000,HOLD,HOLD,True
in_the_zone_long,1782668220000000000,HOLD,HOLD,True
in_the_zone_long,1782668280000000000,HOLD,HOLD,True
in_the_zone_long,1782668340000000000,HOLD,HOLD,True
in_the_zone_long,1782668400000000000,HOLD,HOLD,True
in_the_zone_long,1782668460000000000,HOLD,HOLD,True
in_the_zone_long,1782668520000000000,HOLD,HOLD,True
in_the_zone_long,1782668580000000000,HOLD,HOLD,True
in_the_zone_long,1782668640000000000,HOLD,HOLD,True
in_the_zone_long,1782668700000000000,HOLD,HOLD,True
in_the_zone_long,1782668760000000000,BUY,BUY,True
in_the_zone_long,1782668820000000000,HOLD,HOLD,True
in_the_zone_long,1782668880000000000,HOLD,HOLD,True
in_the_zone_long,1782668940000000000,HOLD,HOLD,True
in_the_zone_long,1782669000000000000,HOLD,HOLD,True
in_the_zone_long,1782669060000000000,HOLD,HOLD,True
in_the_zone_long,1782669120000000000,HOLD,HOLD,True
in_the_zone_long,1782669180000000000,HOLD,HOLD,True
in_the_zone_long,1782669240000000000,HOLD,HOLD,True
in_the_zone_long,1782669300000000000,HOLD,HOLD,True
in_the_zone_long,1782669360000000000,HOLD,HOLD,True
in_the_zone_long,1782669420000000000,HOLD,HOLD,True
in_the_zone_long,1782669480000000000,HOLD,HOLD,True
in_the_zone_long,1782669540000000000,HOLD,HOLD,True
in_the_zone_long,1782669600000000000,HOLD,HOLD,True
in_the_zone_long,1782669660000000000,HOLD,HOLD,True
in_the_zone_long,1782669720000000000,HOLD,HOLD,True
in_the_zone_long,1782669780000000000,HOLD,HOLD,True
in_the_zone_long,1782669840000000000,HOLD,HOLD,True
in_the_zone_long,1782669900000000000,HOLD,HOLD,True
in_the_zone_long,1782669960000000000,HOLD,HOLD,True
in_the_zone_long,1782670020000000000,HOLD,HOLD,True
in_the_zone_long,1782670080000000000,HOLD,HOLD,True
in_the_zone_long,1782670140000000000,HOLD,HOLD,True
in_the_zone_long,1782670200000000000,HOLD,HOLD,True
in_the_zone_long,1782670260000000000,HOLD,HOLD,True
in_the_zone_long,1782670320000000000,HOLD,HOLD,True
in_the_zone_long,1782670380000000000,HOLD,HOLD,True
in_the_zone_long,1782670440000000000,HOLD,HOLD,True
in_the_zone_long,1782670500000000000,HOLD,HOLD,True
in_the_zone_long,1782670560000000000,HOLD,HOLD,True
in_the_zone_long,1782670620000000000,HOLD,HOLD,True
in_the_zone_long,1782670680000000000,HOLD,HOLD,True
in_the_zone_long,1782670740000000000,HOLD,HOLD,True
in_the_zone_long,1782670800000000000,HOLD,HOLD,True
in_the_zone_long,1782670860000000000,HOLD,HOLD,True
in_the_zone_long,1782670920000000000,HOLD,HOLD,True
in_the_zone_long,1782670980000000000,HOLD,HOLD,True
in_the_zone_long,1782671040000000000,HOLD,HOLD,True
in_the_zone_long,1782671100000000000,HOLD,HOLD,True
in_the_zone_long,1782671160000000000,HOLD,HOLD,True
in_the_zone_long,1782671220000000000,HOLD,HOLD,True
in_the_zone_long,1782671280000000000,HOLD,HOLD,True
in_the_zone_long,1782671340000000000,HOLD,HOLD,True
in_the_zone_long,1782671400000000000,HOLD,HOLD,True
in_the_zone_long,1782671460000000000,HOLD,HOLD,True
in_the_zone_long,1782671520000000000,HOLD,HOLD,True
in_the_zone_long,1782671580000000000,HOLD,HOLD,True
in_the_zone_long,1782671640000000000,HOLD,HOLD,True
in_the_zone_long,1782671700000000000,HOLD,HOLD,True
in_the_zone_long,1782671760000000000,HOLD,HOLD,True
in_the_zone_long,1782671820000000000,HOLD,HOLD,True
in_the_zone_long,1782671880000000000,HOLD,HOLD,True
in_the_zone_long,1782671940000000000,HOLD,HOLD,True
in_the_zone_long,1782672000000000000,HOLD,HOLD,True
in_the_zone_long,1782672060000000000,HOLD,HOLD,True
in_the_zone_long,1782672120000000000,HOLD,HOLD,True
in_the_zone_long,1782672180000000000,HOLD,HOLD,True
in_the_zone_long,1782672240000000000,HOLD,HOLD,True
in_the_zone_long,1782672300000000000,HOLD,HOLD,True
in_the_zone_long,1782672360000000000,HOLD,HOLD,True
in_the_zone_long,1782672420000000000,HOLD,HOLD,True
in_the_zone_long,1782672480000000000,SELL,SELL,True
in_the_zone_long,1782672540000000000,HOLD,HOLD,True
in_the_zone_long,1782672600000000000,HOLD,HOLD,True
in_the_zone_long,1782672660000000000,HOLD,HOLD,True
in_the_zone_long,1782672720000000000,HOLD,HOLD,True
in_the_zone_long,1782672780000000000,HOLD,HOLD,True
in_the_zone_long,1782672840000000000,HOLD,HOLD,True
in_the_zone_long,1782672900000000000,HOLD,HOLD,True
in_the_zone_long,1782672960000000000,HOLD,HOLD,True
in_the_zone_long,1782673020000000000,HOLD,HOLD,True
in_the_zone_long,1782673080000000000,HOLD,HOLD,True
in_the_zone_long,1782673140000000000,HOLD,HOLD,True
in_the_zone_long,1782673200000000000,HOLD,HOLD,True
in_the_zone_long,1782673260000000000,HOLD,HOLD,True
in_the_zone_long,1782673320000000000,HOLD,HOLD,True
in_the_zone_long,1782673380000000000,HOLD,HOLD,True
in_the_zone_long,1782673440000000000,HOLD,HOLD,True
in_the_zone_long,1782673500000000000,HOLD,HOLD,True
in_the_zone_long,1782673560000000000,HOLD,HOLD,True
in_the_zone_long,1782673620000000000,HOLD,HOLD,True
in_the_zone_long,1782673680000000000,HOLD,HOLD,True
in_the_zone_long,1782673740000000000,HOLD,HOLD,True
in_the_zone_long,1782673800000000000,HOLD,HOLD,True
in_the_zone_long,1782673860000000000,HOLD,HOLD,True
in_the_zone_long,1782673920000000000,HOLD,HOLD,True
in_the_zone_long,1782673980000000000,HOLD,HOLD,True
in_the_zone_long,1782674040000000000,HOLD,HOLD,True
in_the_zone_long,1782674100000000000,HOLD,HOLD,True
in_the_zone_long,1782674160000000000,HOLD,HOLD,True
in_the_zone_long,1782674220000000000,HOLD,HOLD,True
in_the_zone_long,1782674280000000000,HOLD,HOLD,True
in_the_zone_long,1782674340000000000,HOLD,HOLD,True
in_the_zone_long,1782674400000000000,HOLD,HOLD,True
in_the_zone_long,1782674460000000000,HOLD,HOLD,True
in_the_zone_long,1782674520000000000,HOLD,HOLD,True
in_the_zone_long,1782674580000000000,HOLD,HOLD,True
in_the_zone_long,1782674640000000000,HOLD,HOLD,True
in_the_zone_long,1782674700000000000,HOLD,HOLD,True
in_the_zone_long,1782674760000000000,HOLD,HOLD,True
in_the_zone_long,1782674820000000000,HOLD,HOLD,True
in_the_zone_long,1782674880000000000,HOLD,HOLD,True
in_the_zone_long,1782674940000000000,BUY,BUY,True
in_the_zone_long,1782675000000000000,HOLD,HOLD,True
in_the_zone_long,1782675060000000000,HOLD,HOLD,True
in_the_zone_long,1782675120000000000,HOLD,HOLD,True
in_the_zone_long,1782675180000000000,HOLD,HOLD,True
in_the_zone_long,1782675240000000000,HOLD,HOLD,True
in_the_zone_long,1782675300000000000,SELL,SELL,True
in_the_zone_long,1782675360000000000,HOLD,HOLD,True
in_the_zone_long,1782675420000000000,HOLD,HOLD,True
in_the_zone_long,1782675480000000000,HOLD,HOLD,True
in_the_zone_long,1782675540000000000,HOLD,HOLD,True
in_the_zone_long,1782675600000000000,HOLD,HOLD,True
in_the_zone_long,1782675660000000000,HOLD,HOLD,True
in_the_zone_long,1782675720000000000,HOLD,HOLD,True
in_the_zone_long,1782675780000000000,HOLD,HOLD,True
in_the_zone_long,1782675840000000000,HOLD,HOLD,True
in_the_zone_long,1782675900000000000,HOLD,HOLD,True
in_the_zone_long,1782675960000000000,HOLD,HOLD,True
in_the_zone_long,1782676020000000000,HOLD,HOLD,True
in_the_zone_long,1782676080000000000,HOLD,HOLD,True
in_the_zone_long,1782676140000000000,HOLD,HOLD,True
in_the_zone_long,1782676200000000000,HOLD,HOLD,True
in_the_zone_long,1782676260000000000,HOLD,HOLD,True
in_the_zone_long,1782676320000000000,HOLD,HOLD,True
in_the_zone_long,1782676380000000000,BUY,BUY,True
in_the_zone_long,1782676440000000000,HOLD,HOLD,True
in_the_zone_long,1782676500000000000,HOLD,HOLD,True
in_the_zone_long,1782676560000000000,HOLD,HOLD,True
in_the_zone_long,1782676620000000000,HOLD,HOLD,True
in_the_zone_long,1782676680000000000,HOLD,HOLD,True
in_the_zone_long,1782676740000000000,HOLD,HOLD,True
in_the_zone_long,1782676800000000000,HOLD,HOLD,True
in_the_zone_long,1782676860000000000,HOLD,HOLD,True
in_the_zone_long,1782676920000000000,HOLD,HOLD,True
in_the_zone_long,1782676980000000000,HOLD,HOLD,True
in_the_zone_long,1782677040000000000,HOLD,HOLD,True
in_the_zone_long,1782677100000000000,HOLD,HOLD,True
in_the_zone_long,1782677160000000000,HOLD,HOLD,True
in_the_zone_long,1782677220000000000,HOLD,HOLD,True
in_the_zone_long,1782677280000000000,HOLD,HOLD,True
in_the_zone_long,1782677340000000000,HOLD,HOLD,True
in_the_zone_long,1782677400000000000,HOLD,HOLD,True
in_the_zone_long,1782677460000000000,HOLD,HOLD,True
